orthogroup	CNV
7141at7399	0.318181818
7142at7399	0.36461452899999997
7148at7399	0.0
7155at7399	0.20538978800000002
7166at7399	0.0
7170at7399	0.20538978800000002
7172at7399	0.0
7176at7399	0.0
7178at7399	0.0
7180at7399	0.24266086899999997
7181at7399	0.0
7182at7399	0.36357462700000004
7184at7399	0.15058465
7192at7399	0.0
7198at7399	0.0
7209at7399	0.27034500100000003
7212at7399	0.207566616
7214at7399	0.15058465
7216at7399	0.15058465
7217at7399	0.20538978800000002
7218at7399	0.152317024
7220at7399	0.0
7223at7399	0.0
7224at7399	0.207566616
7225at7399	0.0
7229at7399	0.0
7230at7399	0.15058465
7232at7399	0.07808093
7234at7399	0.152317024
7236at7399	1.240782455
7237at7399	0.0
7238at7399	0.0
7246at7399	0.0
7254at7399	0.411469779
7255at7399	0.152317024
7256at7399	0.351878566
7261at7399	0.0
7263at7399	0.294165364
7265at7399	0.15058465
7268at7399	0.245015204
7272at7399	0.254587539
7274at7399	0.0
7275at7399	0.207566616
7278at7399	0.0
7282at7399	0.0
7284at7399	0.0
7285at7399	0.214528212
7288at7399	0.0
7289at7399	0.152317024
7290at7399	0.21956860600000003
7293at7399	0.0
7296at7399	0.34015067200000004
7297at7399	0.45833333299999995
7303at7399	0.0
7304at7399	0.567162697
7307at7399	0.337016686
7308at7399	0.15058465
7313at7399	0.152317024
7314at7399	0.0
7315at7399	0.9523532659999999
7318at7399	0.294165364
7319at7399	0.207566616
7321at7399	0.0
7322at7399	0.352505823
7324at7399	0.0
7326at7399	0.337016686
7332at7399	0.15058465
7337at7399	0.15411035
7340at7399	0.152317024
7344at7399	0.207566616
7353at7399	0.321401013
7354at7399	0.15058465
7356at7399	0.0
7361at7399	0.207566616
7365at7399	0.728828461
7368at7399	0.259229628
7375at7399	0.15058465
7380at7399	0.20538978800000002
7382at7399	0.15058465
7383at7399	0.0
7384at7399	0.20538978800000002
7388at7399	0.0
7389at7399	0.422207365
7390at7399	0.0
7391at7399	0.0
7393at7399	0.0
7399at7399	0.0
7401at7399	0.0
7403at7399	0.24743583
7411at7399	0.0
7419at7399	0.294165364
7421at7399	0.20538978800000002
7422at7399	0.0
7423at7399	0.0
7426at7399	0.15058465
7427at7399	0.0
7428at7399	0.0
7432at7399	0.20538978800000002
7435at7399	0.15058465
7438at7399	0.245015204
7440at7399	0.431219681
7442at7399	0.15411035
7444at7399	0.0
7446at7399	0.27034500100000003
7447at7399	0.0
7450at7399	0.0
7451at7399	0.152317024
7460at7399	0.15058465
7461at7399	0.0
7464at7399	0.0
7465at7399	0.0
7469at7399	0.152317024
7474at7399	0.0
7476at7399	0.0
7478at7399	0.0
7482at7399	0.0
7488at7399	0.212132034
7497at7399	0.0
7500at7399	0.300703122
7501at7399	0.15058465
7513at7399	0.0
7516at7399	0.152317024
7521at7399	0.0
7526at7399	0.15058465
7527at7399	0.110431526
7528at7399	0.224971654
7530at7399	0.0
7534at7399	0.0
7535at7399	0.0
7537at7399	0.15058465
7540at7399	0.15058465
7542at7399	0.0
7552at7399	0.24266086899999997
7554at7399	0.0
7555at7399	0.45833333299999995
7558at7399	0.5936586189999999
7561at7399	0.0
7562at7399	0.15058465
7565at7399	0.0
7567at7399	0.0
7569at7399	0.152317024
7572at7399	0.0
7577at7399	0.0
7579at7399	0.35982854799999997
7580at7399	0.300703122
7586at7399	0.152317024
7587at7399	0.15058465
7593at7399	0.0
7598at7399	0.0
7600at7399	0.300703122
7606at7399	0.212132034
7611at7399	0.0
7613at7399	0.0
7614at7399	0.0
7617at7399	0.0
7618at7399	0.20538978800000002
7619at7399	0.0
7621at7399	0.0
7626at7399	0.0
7638at7399	0.0
7640at7399	0.0
7650at7399	0.15058465
7654at7399	0.0
7664at7399	0.275166502
7667at7399	0.294165364
7675at7399	0.15058465
7677at7399	0.0
7684at7399	0.159894048
7688at7399	0.0
7695at7399	0.0
7696at7399	0.24743583
7697at7399	0.0
7698at7399	0.0
7699at7399	0.0
7707at7399	0.15058465
7712at7399	0.0
7715at7399	0.15411035
7722at7399	0.20538978800000002
7728at7399	0.0
7729at7399	0.0
7730at7399	0.0
7732at7399	0.152317024
7735at7399	0.0
7738at7399	0.24266086899999997
7741at7399	0.294165364
7742at7399	0.222222222
7743at7399	0.152317024
7750at7399	0.0
7751at7399	0.0
7755at7399	0.297380857
7758at7399	0.0
7762at7399	0.199242422
7763at7399	0.230781003
7764at7399	0.0
7770at7399	0.152317024
7774at7399	0.15411035
7778at7399	0.0
7779at7399	0.0
7781at7399	0.0
7783at7399	0.0
7784at7399	0.0
7786at7399	0.297380857
7789at7399	0.20538978800000002
7802at7399	0.0
7803at7399	0.15058465
7804at7399	0.0
7811at7399	0.152317024
7812at7399	0.318181818
7813at7399	0.0
7815at7399	0.0
7819at7399	0.152317024
7821at7399	0.15058465
7822at7399	0.0
7823at7399	0.217005559
7825at7399	0.293972368
7830at7399	0.15058465
7832at7399	0.0
7835at7399	0.0
7839at7399	0.0
7840at7399	0.357909449
7844at7399	0.0
7849at7399	0.20538978800000002
7859at7399	0.20538978800000002
7862at7399	0.0
7865at7399	0.207566616
7871at7399	0.15058465
7876at7399	0.20538978800000002
7879at7399	0.15058465
7882at7399	0.152317024
7887at7399	0.318181818
7888at7399	0.20981281100000002
7891at7399	0.0
7897at7399	0.0
7901at7399	0.15058465
7908at7399	0.0
7910at7399	0.152317024
7917at7399	1.8513104619999998
7918at7399	0.207566616
7921at7399	0.20538978800000002
7923at7399	1.52548931
7925at7399	0.207566616
7926at7399	0.15789473699999998
7927at7399	0.0
7928at7399	0.15058465
7929at7399	0.0
7948at7399	0.20981281100000002
7950at7399	0.152317024
7955at7399	0.0
7959at7399	0.34015067200000004
7962at7399	0.0
7966at7399	0.0
7969at7399	0.207566616
7972at7399	0.0
7980at7399	0.15411035
7989at7399	0.0
7994at7399	0.15058465
7998at7399	0.15058465
8004at7399	0.0
8012at7399	0.0
8015at7399	0.0
8017at7399	0.0
8026at7399	0.0
8029at7399	0.15058465
8036at7399	0.0
8037at7399	0.15596827
8039at7399	0.0
8043at7399	0.34088353200000004
8055at7399	0.291661041
8056at7399	0.152317024
8059at7399	0.0
8060at7399	0.15789473699999998
8061at7399	0.0
8065at7399	0.159894048
8070at7399	0.217005559
8076at7399	0.15058465
8077at7399	0.18842228800000002
8079at7399	0.0
8081at7399	0.0
8082at7399	0.0
8084at7399	0.15058465
8091at7399	0.141459594
8096at7399	0.15058465
8097at7399	0.20538978800000002
8098at7399	0.207566616
8099at7399	0.431219681
8101at7399	0.171163299
8102at7399	0.152317024
8105at7399	0.15411035
8106at7399	0.15058465
8111at7399	0.212132034
8112at7399	0.0
8113at7399	0.0
8115at7399	0.0
8126at7399	0.0
8129at7399	0.20538978800000002
8130at7399	0.0
8132at7399	0.411469779
8134at7399	0.294165364
8135at7399	0.152317024
8137at7399	0.0
8145at7399	0.0
8147at7399	0.0
8150at7399	0.212132034
8151at7399	0.15411035
8152at7399	0.15411035
8153at7399	0.321401743
8157at7399	0.15058465
8161at7399	0.15058465
8167at7399	0.152317024
8168at7399	0.15058465
8179at7399	0.15789473699999998
8181at7399	0.0
8185at7399	0.0
8186at7399	0.293972368
8187at7399	0.49943381299999995
8191at7399	0.0
8198at7399	0.27034500100000003
8205at7399	0.24743583
8206at7399	0.0
8207at7399	0.0
8213at7399	0.0
8214at7399	0.473684211
8215at7399	0.0
8217at7399	0.152317024
8220at7399	0.15058465
8222at7399	0.0
8223at7399	0.15058465
8226at7399	0.0
8231at7399	0.152317024
8233at7399	0.0
8241at7399	0.0
8246at7399	0.0
8247at7399	0.15058465
8260at7399	0.499479112
8263at7399	0.0
8264at7399	0.15411035
8268at7399	0.0
8269at7399	0.0
8271at7399	0.0
8272at7399	0.0
8273at7399	0.0
8274at7399	0.0
8276at7399	0.15596827
8282at7399	0.20538978800000002
8283at7399	0.37640358799999996
8285at7399	0.37523326100000004
8289at7399	0.34088353200000004
8291at7399	0.20538978800000002
8292at7399	0.15058465
8296at7399	0.20538978800000002
8302at7399	0.0
8303at7399	0.0
8304at7399	0.152317024
8307at7399	0.0
8316at7399	0.0
8318at7399	0.15058465
8320at7399	0.0
8325at7399	0.15058465
8326at7399	0.0
8329at7399	0.15058465
8332at7399	0.0
8335at7399	0.152317024
8338at7399	1.349008606
8340at7399	0.0
8344at7399	0.0
8345at7399	0.0
8350at7399	0.15058465
8355at7399	0.0
8357at7399	0.207566616
8364at7399	0.15789473699999998
8366at7399	0.15058465
8373at7399	0.0
8377at7399	0.0
8379at7399	0.0
8380at7399	0.0
8388at7399	0.15058465
8392at7399	0.0
8395at7399	0.252487623
8397at7399	0.245015204
8398at7399	0.21956860600000003
8400at7399	0.0
8401at7399	0.152317024
8413at7399	0.0
8421at7399	0.346671899
8424at7399	0.24266086899999997
8426at7399	0.0
8429at7399	0.0
8434at7399	0.15058465
8436at7399	0.20538978800000002
8438at7399	1.338904913
8439at7399	0.20538978800000002
8445at7399	0.268018
8449at7399	0.0
8451at7399	0.0
8455at7399	0.293972368
8461at7399	0.0
8462at7399	0.0
8464at7399	0.222222222
8469at7399	0.648165367
8473at7399	0.0
8477at7399	0.337016686
8478at7399	0.331593404
8479at7399	0.0
8480at7399	0.207566616
8482at7399	0.0
8485at7399	0.0
8487at7399	0.308327165
8491at7399	0.0
8499at7399	0.0
8502at7399	0.0
8504at7399	0.20538978800000002
8505at7399	0.20538978800000002
8511at7399	0.152317024
8513at7399	0.39626354
8516at7399	0.36357462700000004
8517at7399	0.20538978800000002
8520at7399	0.15789473699999998
8525at7399	0.0
8526at7399	0.19117255
8529at7399	0.15058465
8530at7399	0.445361771
8531at7399	0.15058465
8534at7399	0.207566616
8535at7399	0.0
8540at7399	0.15058465
8552at7399	0.0
8555at7399	0.20538978800000002
8558at7399	0.15058465
8561at7399	0.0
8562at7399	0.272727273
8563at7399	0.0
8566at7399	0.0
8572at7399	0.15596827
8575at7399	0.15058465
8578at7399	0.0
8579at7399	0.0
8586at7399	0.15596827
8588at7399	0.176383421
8592at7399	0.212132034
8602at7399	0.0
8605at7399	0.0
8609at7399	0.164130361
8611at7399	0.207566616
8614at7399	0.0
8615at7399	0.0
8617at7399	0.291661041
8620at7399	0.15058465
8621at7399	0.15058465
8631at7399	0.0
8632at7399	0.354860432
8633at7399	1.067669282
8641at7399	0.0
8642at7399	0.152317024
8652at7399	0.0
8656at7399	0.0
8657at7399	0.15789473699999998
8659at7399	0.0
8663at7399	0.0
8665at7399	0.0
8669at7399	0.0
8672at7399	0.152317024
8673at7399	0.152317024
8680at7399	0.27034500100000003
8682at7399	0.0
8684at7399	0.152317024
8685at7399	0.15058465
8687at7399	0.15058465
8688at7399	0.0
8690at7399	0.0
8697at7399	0.20538978800000002
8699at7399	0.0
8706at7399	0.0
8712at7399	0.339411255
8714at7399	0.24266086899999997
8716at7399	0.20538978800000002
8720at7399	0.15596827
8722at7399	0.318181818
8726at7399	0.567130873
8728at7399	0.347660421
8729at7399	0.411469779
8731at7399	0.0
8733at7399	0.0
8734at7399	0.15789473699999998
8735at7399	0.0
8736at7399	0.15058465
8738at7399	0.0
8744at7399	0.0
8746at7399	0.337016686
8748at7399	0.152317024
8751at7399	0.628194316
8753at7399	0.0
8754at7399	0.0
8757at7399	0.0
8762at7399	0.0
8771at7399	0.42491829299999995
8772at7399	0.0
8773at7399	0.0
8774at7399	0.15058465
8780at7399	0.15411035
8781at7399	0.20538978800000002
8782at7399	0.272727273
8789at7399	0.15789473699999998
8792at7399	0.15058465
8793at7399	0.0
8794at7399	0.0
8796at7399	0.20538978800000002
8799at7399	0.20538978800000002
8801at7399	0.448690597
8804at7399	0.0
8812at7399	0.15058465
8813at7399	0.245015204
8814at7399	0.0
8815at7399	0.0
8816at7399	0.178566278
8818at7399	0.0
8827at7399	0.0
8833at7399	0.152317024
8834at7399	0.15058465
8846at7399	0.152317024
8851at7399	0.15058465
8864at7399	0.321401743
8867at7399	0.15058465
8870at7399	0.0
8877at7399	0.15058465
8882at7399	0.0
8888at7399	0.15058465
8895at7399	0.0
8897at7399	0.20538978800000002
8904at7399	0.0
8906at7399	0.20538978800000002
8911at7399	0.321401743
8912at7399	0.24266086899999997
8914at7399	0.207566616
8920at7399	0.0
8928at7399	0.168720132
8930at7399	0.0
8934at7399	0.0
8941at7399	0.0
8942at7399	0.0
8946at7399	0.0
8949at7399	0.15058465
8950at7399	0.15058465
8953at7399	0.159894048
8954at7399	0.152317024
8955at7399	0.0
8957at7399	0.20538978800000002
8965at7399	0.0
8966at7399	0.15058465
8967at7399	0.0
8970at7399	0.15058465
8971at7399	0.15411035
8975at7399	0.0
8980at7399	0.0
8985at7399	0.20538978800000002
8991at7399	0.207566616
8992at7399	0.28827503
8997at7399	0.0
9001at7399	0.15058465
9002at7399	0.0
9007at7399	0.152317024
9014at7399	0.0
9023at7399	0.15058465
9032at7399	0.15058465
9040at7399	0.207566616
9041at7399	0.7255342859999999
9042at7399	0.324718612
9043at7399	0.0
9051at7399	0.0
9052at7399	0.60847532
9057at7399	0.0
9059at7399	0.207566616
9070at7399	0.207566616
9071at7399	0.0
9073at7399	0.224971654
9074at7399	0.0
9081at7399	0.15058465
9083at7399	0.20538978800000002
9090at7399	0.152317024
9091at7399	0.20538978800000002
9099at7399	0.217005559
9106at7399	0.245015204
9110at7399	0.318181818
9119at7399	0.0
9122at7399	0.0
9128at7399	0.509901951
9132at7399	0.15058465
9134at7399	0.0
9140at7399	0.0
9141at7399	0.15058465
9143at7399	0.0
9152at7399	0.0
9158at7399	0.47229050100000003
9160at7399	0.0
9164at7399	0.0
9167at7399	0.0
9169at7399	0.0
9176at7399	0.152317024
9178at7399	0.152317024
9180at7399	0.0
9182at7399	0.15058465
9187at7399	0.171163299
9188at7399	0.294165364
9194at7399	0.15411035
9196at7399	0.0
9202at7399	0.0
9208at7399	0.24266086899999997
9211at7399	0.161970886
9214at7399	0.152317024
9215at7399	0.20538978800000002
9220at7399	0.0
9221at7399	0.0
9224at7399	0.275166502
9226at7399	0.0
9229at7399	0.15058465
9231at7399	0.0
9232at7399	0.0
9235at7399	0.0
9242at7399	0.25784102600000003
9247at7399	0.15058465
9248at7399	0.0
9251at7399	0.249925628
9252at7399	0.0
9253at7399	0.15058465
9256at7399	0.0
9261at7399	0.152317024
9262at7399	0.0
9264at7399	0.0
9266at7399	0.152317024
9267at7399	0.418108616
9270at7399	0.207566616
9271at7399	0.152317024
9275at7399	0.0
9278at7399	0.15058465
9279at7399	0.0
9282at7399	0.0
9284at7399	0.0
9286at7399	0.0
9287at7399	0.27034500100000003
9289at7399	0.0
9291at7399	0.0
9294at7399	0.24266086899999997
9295at7399	0.0
9297at7399	0.0
9298at7399	0.0
9299at7399	0.0
9300at7399	0.152317024
9301at7399	0.0
9307at7399	0.15058465
9309at7399	0.0
9313at7399	0.216693749
9314at7399	0.214528212
9318at7399	0.233853587
9320at7399	0.0
9321at7399	0.0
9325at7399	0.0
9326at7399	0.15058465
9336at7399	0.0
9341at7399	0.0
9346at7399	0.427598507
9349at7399	0.354860432
9351at7399	0.0
9358at7399	0.0
9371at7399	0.0
9373at7399	0.42469715399999997
9374at7399	0.15058465
9375at7399	0.245015204
9376at7399	0.152317024
9380at7399	0.0
9385at7399	0.0
9387at7399	0.0
9389at7399	0.0
9392at7399	0.152317024
9403at7399	0.0
9404at7399	0.15058465
9408at7399	0.214528212
9419at7399	0.0
9422at7399	0.651703397
9424at7399	0.0
9426at7399	0.0
9428at7399	0.207566616
9429at7399	0.0
9434at7399	0.0
9441at7399	0.37961378
9442at7399	0.0
9443at7399	0.152317024
9445at7399	0.0
9448at7399	0.0
9453at7399	0.20538978800000002
9455at7399	0.24266086899999997
9457at7399	1.390842654
9458at7399	0.0
9465at7399	0.337016686
9467at7399	0.24404007
9468at7399	0.15058465
9470at7399	0.20538978800000002
9479at7399	0.0
9481at7399	0.0
9482at7399	0.15058465
9483at7399	0.0
9484at7399	0.0
9488at7399	0.245015204
9490at7399	0.67037011
9494at7399	0.15058465
9495at7399	0.0
9497at7399	0.0
9498at7399	0.0
9499at7399	0.0
9500at7399	0.0
9503at7399	0.339411255
9505at7399	0.0
9506at7399	0.0
9511at7399	0.24266086899999997
9514at7399	0.0
9515at7399	0.0
9517at7399	0.318181818
9520at7399	0.0
9523at7399	0.493506958
9528at7399	0.0
9529at7399	0.20538978800000002
9534at7399	0.0
9540at7399	0.15058465
9542at7399	0.0
9545at7399	0.15058465
9547at7399	0.324718612
9552at7399	0.15058465
9558at7399	0.0
9562at7399	0.294165364
9565at7399	0.0
9570at7399	0.24266086899999997
9585at7399	0.152317024
9586at7399	0.318181818
9590at7399	0.207566616
9591at7399	0.217005559
9595at7399	0.0
9596at7399	0.297380857
9598at7399	0.0
9599at7399	0.0
9601at7399	0.0
9608at7399	0.0
9611at7399	0.164130361
9613at7399	0.20538978800000002
9615at7399	0.0
9618at7399	0.0
9619at7399	0.15411035
9620at7399	0.0
9628at7399	0.27034500100000003
9635at7399	0.20538978800000002
9638at7399	0.35031030799999996
9640at7399	0.15058465
9641at7399	0.0
9646at7399	0.0
9660at7399	0.0
9667at7399	0.0
9669at7399	0.15058465
9671at7399	0.291661041
9674at7399	0.23525764899999999
9675at7399	0.0
9677at7399	0.20981281100000002
9681at7399	0.0
9685at7399	0.15058465
9693at7399	0.0
9695at7399	0.27034500100000003
9696at7399	0.15058465
9703at7399	0.38783143700000006
9707at7399	0.318181818
9708at7399	0.304138127
9711at7399	0.15058465
9714at7399	0.0
9718at7399	0.207566616
9722at7399	1.182288126
9723at7399	0.0
9725at7399	0.0
9729at7399	0.152317024
9736at7399	0.212132034
9737at7399	0.152317024
9738at7399	0.0
9739at7399	0.0
9740at7399	0.263523138
9743at7399	0.15058465
9744at7399	0.152317024
9746at7399	0.0
9752at7399	0.237047394
9760at7399	0.159894048
9761at7399	0.0
9762at7399	0.0
9763at7399	0.15058465
9768at7399	0.0
9780at7399	0.0
9784at7399	0.15058465
9785at7399	0.0
9788at7399	0.0
9798at7399	0.337016686
9799at7399	0.15058465
9806at7399	0.152317024
9810at7399	0.0
9812at7399	0.152317024
9813at7399	0.0
9815at7399	0.15058465
9819at7399	0.0
9822at7399	0.224842204
9824at7399	0.0
9825at7399	0.207566616
9827at7399	0.0
9830at7399	0.36357462700000004
9841at7399	0.0
9844at7399	0.0
9845at7399	0.0
9849at7399	0.435697535
9855at7399	0.337016686
9861at7399	0.207566616
9863at7399	0.15058465
9864at7399	0.0
9868at7399	0.0
9870at7399	0.0
9873at7399	1.1166528470000001
9875at7399	0.15058465
9879at7399	0.15411035
9883at7399	0.0
9885at7399	0.37521685299999996
9887at7399	0.15058465
9888at7399	0.152317024
9891at7399	0.0
9898at7399	0.0
9899at7399	0.0
9900at7399	0.747568393
9904at7399	0.152317024
9912at7399	0.0
9917at7399	0.207566616
9923at7399	0.24266086899999997
9924at7399	0.20538978800000002
9928at7399	0.0
9929at7399	0.15058465
9930at7399	0.272727273
9932at7399	0.20538978800000002
9938at7399	0.0
9943at7399	0.168720132
9944at7399	0.0
9946at7399	0.731227651
9950at7399	0.0
9953at7399	0.0
9956at7399	0.34523170299999995
9957at7399	0.0
9959at7399	0.199242422
9963at7399	0.38311409
9967at7399	0.291661041
9970at7399	0.318181818
9973at7399	0.0
9976at7399	0.0
9977at7399	0.245015204
9978at7399	0.0
9980at7399	0.0
9982at7399	0.15058465
9984at7399	0.15058465
9985at7399	0.0
9986at7399	0.0
9987at7399	0.0
9988at7399	0.0
9989at7399	0.0
9992at7399	0.0
9997at7399	0.0
10001at7399	0.20538978800000002
10019at7399	0.15058465
10023at7399	0.22782255
10025at7399	0.207566616
10027at7399	0.0
10029at7399	0.0
10033at7399	0.24266086899999997
10037at7399	0.349734256
10053at7399	0.152317024
10055at7399	0.20538978800000002
10058at7399	0.0
10065at7399	0.0
10068at7399	0.15058465
10072at7399	0.159894048
10073at7399	0.152317024
10075at7399	0.0
10076at7399	0.15058465
10080at7399	0.0
10085at7399	0.291661041
10086at7399	0.414756175
10089at7399	0.207566616
10092at7399	0.0
10094at7399	0.15789473699999998
10099at7399	0.15058465
10103at7399	0.49981735200000005
10108at7399	0.0
10116at7399	0.0
10119at7399	0.0
10122at7399	0.0
10127at7399	0.0
10128at7399	0.0
10129at7399	0.0
10142at7399	0.164130361
10143at7399	0.161970886
10148at7399	0.207566616
10153at7399	0.20538978800000002
10155at7399	0.0
10159at7399	0.0
10161at7399	0.15058465
10164at7399	0.20981281100000002
10165at7399	0.0
10166at7399	0.37498873200000005
10167at7399	0.0
10170at7399	0.15411035
10176at7399	0.0
10177at7399	0.207566616
10181at7399	0.454343755
10191at7399	0.0
10196at7399	0.0
10198at7399	0.207566616
10202at7399	0.15411035
10212at7399	0.321401013
10213at7399	0.0
10217at7399	0.15058465
10228at7399	0.0
10229at7399	0.337016686
10230at7399	0.0
10233at7399	0.0
10237at7399	0.0
10240at7399	0.558569602
10241at7399	0.212132034
10242at7399	0.0
10245at7399	0.20538978800000002
10248at7399	0.0
10249at7399	0.15058465
10259at7399	0.0
10263at7399	0.15058465
10265at7399	0.0
10266at7399	0.24266086899999997
10267at7399	0.0
10269at7399	0.0
10270at7399	0.0
10273at7399	0.15058465
10275at7399	0.0
10281at7399	0.15411035
10284at7399	0.0
10286at7399	0.20538978800000002
10287at7399	0.15058465
10290at7399	0.0
10302at7399	0.0
10305at7399	0.0
10306at7399	0.321401743
10311at7399	0.0
10317at7399	0.20538978800000002
10319at7399	0.0
10328at7399	0.0
10331at7399	0.0
10332at7399	0.152317024
10348at7399	0.15058465
10349at7399	0.245015204
10356at7399	0.7557245029999999
10364at7399	0.318181818
10365at7399	0.598046348
10368at7399	0.0
10373at7399	0.15058465
10377at7399	0.0
10381at7399	0.20538978800000002
10392at7399	0.208784377
10393at7399	0.0
10395at7399	0.15058465
10399at7399	0.0
10402at7399	0.24266086899999997
10403at7399	0.0
10405at7399	0.0
10406at7399	0.207566616
10407at7399	0.0
10409at7399	0.533593686
10410at7399	0.275166502
10415at7399	0.15058465
10420at7399	0.0
10421at7399	0.0
10423at7399	0.710572358
10426at7399	0.15411035
10428at7399	0.471404521
10430at7399	0.0
10431at7399	0.20538978800000002
10433at7399	0.0
10435at7399	0.0
10436at7399	0.0
10442at7399	0.161970886
10448at7399	0.0
10449at7399	0.258718609
10453at7399	0.0
10456at7399	0.15058465
10466at7399	0.20538978800000002
10473at7399	0.076199462
10475at7399	0.0
10477at7399	0.0
10480at7399	0.20538978800000002
10481at7399	0.0
10486at7399	0.0
10494at7399	0.0
10495at7399	0.15058465
10497at7399	0.15058465
10498at7399	0.0
10500at7399	0.0
10505at7399	0.245015204
10515at7399	0.0
10519at7399	0.0
10523at7399	0.0
10528at7399	0.0
10529at7399	0.27034500100000003
10530at7399	0.0
10535at7399	0.15058465
10537at7399	0.0
10550at7399	0.245015204
10554at7399	0.22782255
10555at7399	0.15058465
10559at7399	0.24266086899999997
10570at7399	0.298726339
10576at7399	0.20981281100000002
10583at7399	0.0
10585at7399	0.0
10587at7399	0.15058465
10596at7399	0.5740604970000001
10598at7399	0.27034500100000003
10599at7399	0.324718612
10600at7399	0.0
10601at7399	0.152317024
10602at7399	0.48874844700000003
10605at7399	0.0
10610at7399	0.20538978800000002
10612at7399	0.448690597
10613at7399	0.0
10620at7399	0.27034500100000003
10624at7399	0.207566616
10627at7399	0.0
10633at7399	0.0
10634at7399	0.20981281100000002
10639at7399	0.0
10646at7399	0.152317024
10647at7399	0.0
10649at7399	0.0
10654at7399	0.0
10668at7399	0.15058465
10673at7399	0.152317024
10679at7399	0.24266086899999997
10680at7399	0.15411035
10683at7399	0.0
10685at7399	0.0
10687at7399	0.0
10688at7399	0.0
10694at7399	0.0
10695at7399	0.15411035
10696at7399	0.0
10697at7399	0.152317024
10703at7399	0.0
10705at7399	0.15411035
10707at7399	0.275166502
10708at7399	0.0
10709at7399	0.176383421
10711at7399	0.0
10712at7399	0.15058465
10714at7399	0.152317024
10715at7399	0.0
10716at7399	0.20538978800000002
10717at7399	0.0
10723at7399	0.0
10724at7399	0.0
10727at7399	0.152317024
10740at7399	0.328137172
10749at7399	0.15058465
10752at7399	0.152317024
10756at7399	0.20538978800000002
10757at7399	0.337016686
10759at7399	0.0
10763at7399	0.31518658899999996
10765at7399	0.20538978800000002
10766at7399	0.20538978800000002
10768at7399	0.15596827
10775at7399	0.296327382
10776at7399	0.324718612
10784at7399	0.0
10785at7399	0.0
10787at7399	0.417707034
10788at7399	0.0
10789at7399	0.0
10790at7399	0.0
10794at7399	0.152317024
10799at7399	0.0
10800at7399	0.0
10801at7399	0.367476077
10805at7399	0.207566616
10807at7399	0.0
10808at7399	0.263523138
10820at7399	0.308327165
10821at7399	0.0
10822at7399	0.0
10823at7399	0.0
10824at7399	0.15789473699999998
10827at7399	0.15789473699999998
10828at7399	0.0
10845at7399	0.27034500100000003
10847at7399	0.159894048
10851at7399	0.337016686
10854at7399	0.0
10857at7399	0.207566616
10858at7399	0.0
10859at7399	0.0
10861at7399	0.15411035
10867at7399	0.27034500100000003
10871at7399	0.15058465
10875at7399	0.15058465
10880at7399	0.337016686
10888at7399	0.15058465
10889at7399	0.0
10891at7399	0.15058465
10892at7399	0.0
10899at7399	0.0
10902at7399	0.164130361
10903at7399	0.207566616
10913at7399	0.0
10914at7399	0.207566616
10915at7399	0.0
10917at7399	0.0
10919at7399	0.0
10920at7399	0.0
10922at7399	0.15411035
10923at7399	0.152317024
10927at7399	0.0
10941at7399	0.255124984
10944at7399	0.152317024
10948at7399	0.152317024
10951at7399	0.20538978800000002
10954at7399	0.0
10955at7399	0.20538978800000002
10957at7399	0.152317024
10959at7399	0.322528981
10961at7399	0.0
10962at7399	0.0
10966at7399	0.331593404
10967at7399	0.0
10968at7399	0.21956860600000003
10969at7399	0.0
10973at7399	0.321401743
10976at7399	0.0
10977at7399	0.152317024
10978at7399	0.24743583
10982at7399	0.0
10986at7399	0.0
10994at7399	0.20538978800000002
10998at7399	0.0
11006at7399	0.0
11011at7399	0.17371499399999998
11015at7399	0.152317024
11020at7399	0.0
11021at7399	0.0
11022at7399	0.324718612
11023at7399	0.15058465
11027at7399	0.0
11031at7399	0.207566616
11035at7399	0.15058465
11040at7399	0.27034500100000003
11041at7399	0.0
11044at7399	0.15058465
11045at7399	0.0
11046at7399	0.17371499399999998
11047at7399	0.15058465
11048at7399	0.20981281100000002
11056at7399	0.159894048
11063at7399	0.0
11068at7399	0.15058465
11071at7399	0.0
11072at7399	0.0
11075at7399	0.15058465
11076at7399	0.15058465
11077at7399	0.319438282
11083at7399	0.0
11085at7399	0.15058465
11089at7399	1.197852605
11095at7399	0.0
11097at7399	0.15058465
11101at7399	0.45807190200000003
11103at7399	0.0
11104at7399	0.0
11114at7399	0.0
11120at7399	0.0
11121at7399	0.152317024
11127at7399	0.15596827
11136at7399	0.0
11137at7399	0.164130361
11138at7399	0.0
11148at7399	0.0
11149at7399	0.245015204
11152at7399	0.245015204
11154at7399	0.20538978800000002
11176at7399	0.0
11180at7399	0.0
11181at7399	0.0
11184at7399	0.20538978800000002
11185at7399	0.15058465
11190at7399	0.15058465
11193at7399	0.0
11200at7399	0.152317024
11204at7399	0.0
11205at7399	0.278760749
11210at7399	0.0
11217at7399	0.15058465
11226at7399	0.152317024
11235at7399	0.312694384
11238at7399	0.0
11241at7399	0.0
11243at7399	0.0
11251at7399	0.0
11257at7399	0.458899701
11265at7399	0.0
11266at7399	0.22782255
11268at7399	0.0
11271at7399	0.0
11274at7399	0.0
11276at7399	0.15058465
11277at7399	0.0
11278at7399	0.0
11279at7399	0.15058465
11280at7399	0.0
11282at7399	0.15058465
11283at7399	0.15058465
11289at7399	0.298726339
11300at7399	0.15058465
