orthogroup	UNI	DUP	ACN	CNV
MZ22505009	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505010	0.7368421052631579	0.0	1.0	0.0
MZ22505011	0.9473684210526316	0.5	1.6666666666666667	0.5041008302500835
MZ22505012	0.9473684210526316	0.0	1.0	0.0
MZ22505013	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505014	0.9473684210526316	0.0	1.0	0.0
MZ22505015	0.7368421052631579	0.5	1.5	0.3459163477751805
MZ22505018	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505019	1.0	0.0	1.0	0.0
MZ22505021	1.0	0.0	1.0	0.0
MZ22505025	0.9473684210526316	0.0	1.0	0.0
MZ22505026	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505028	0.3684210526315789	0.14285714285714285	1.1428571428571428	0.33071891388307384
MZ22505029	1.0	0.0	1.0	0.0
MZ22505030	1.0	0.15789473684210525	1.1578947368421053	0.32354782581913066
MZ22505034	1.0	0.0	1.0	0.0
MZ22505035	0.8947368421052632	0.05882352941176471	1.0588235294117647	0.2290614236454256
MZ22505040	0.631578947368421	0.0	1.0	0.0
MZ22505041	0.9473684210526316	0.0	1.0	0.0
MZ22505046	0.9473684210526316	0.0	1.0	0.0
MZ22505047	0.9473684210526316	0.0	1.0	0.0
MZ22505055	0.5263157894736842	0.0	1.0	0.0
MZ22505071	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505072	1.0	0.0	1.0	0.0
MZ22505073	1.0	0.0	1.0	0.0
MZ22505074	0.9473684210526316	0.0	1.0	0.0
MZ22505075	1.0	0.0	1.0	0.0
MZ22505080	0.9473684210526316	0.0	1.0	0.0
MZ22505081	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505082	0.9473684210526316	0.0	1.0	0.0
MZ22505084	0.9473684210526316	0.0	1.0	0.0
MZ22505087	1.0	0.0	1.0	0.0
MZ22505088	1.0	0.0	1.0	0.0
MZ22505089	1.0	0.0	1.0	0.0
MZ22505090	1.0	0.0	1.0	0.0
MZ22505091	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505093	0.8947368421052632	0.0	1.0	0.0
MZ22505094	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505096	1.0	0.0	1.0	0.0
MZ22505099	1.0	0.21052631578947367	1.2105263157894737	0.3460097503279224
MZ22505101	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505102	1.0	0.0	1.0	0.0
MZ22505103	1.0	0.0	1.0	0.0
MZ22505104	1.0	0.0	1.0	0.0
MZ22505106	0.9473684210526316	0.0	1.0	0.0
MZ22505108	0.9473684210526316	0.0	1.0	0.0
MZ22505109	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505111	1.0	0.15789473684210525	1.1578947368421053	0.32354782581913066
MZ22505113	0.2631578947368421	0.0	1.0	0.0
MZ22505118	0.3157894736842105	0.16666666666666666	1.1666666666666667	0.3499271061118825
MZ22505120	0.8947368421052632	0.0	1.0	0.0
MZ22505121	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505122	1.0	0.0	1.0	0.0
MZ22505123	1.0	0.0	1.0	0.0
MZ22505124	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505125	1.0	0.0	1.0	0.0
MZ22505127	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505133	0.9473684210526316	0.0	1.0	0.0
MZ22505134	1.0	0.0	1.0	0.0
MZ22505135	1.0	0.05263157894736842	1.1052631578947372	0.4151332327181594
MZ22505137	0.7368421052631579	0.0	1.0	0.0
MZ22505143	0.8947368421052632	0.0	1.0	0.0
MZ22505144	0.9473684210526316	0.0	1.0	0.0
MZ22505146	1.0	0.0	1.0	0.0
MZ22505147	1.0	0.0	1.0	0.0
MZ22505148	1.0	0.15789473684210525	1.1578947368421053	0.32354782581913066
MZ22505151	0.9473684210526316	0.16666666666666666	1.1666666666666667	0.3286992809345873
MZ22505153	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505154	1.0	0.0	1.0	0.0
MZ22505157	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505158	0.9473684210526316	0.0	1.0	0.0
MZ22505160	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505161	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505165	0.7368421052631579	0.42857142857142855	1.5	0.4336290903919939
MZ22505168	0.9473684210526316	0.0	1.0	0.0
MZ22505171	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505173	1.0	0.0	1.0	0.0
MZ22505175	1.0	0.0	1.0	0.0
MZ22505177	0.15789473684210525	0.0	1.0	0.0
MZ22505179	1.0	0.0	1.0	0.0
MZ22505183	1.0	0.0	1.0	0.0
MZ22505184	1.0	0.0	1.0	0.0
MZ22505185	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505186	1.0	0.0	1.0	0.0
MZ22505188	1.0	0.0	1.0	0.0
MZ22505189	0.7894736842105263	0.06666666666666668	1.0666666666666669	0.24206145913796356
MZ22505191	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505192	1.0	0.0	1.0	0.0
MZ22505193	0.6842105263157895	0.07692307692307693	1.0769230769230769	0.2575393768188564
MZ22505196	1.0	0.0	1.0	0.0
MZ22505198	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505199	1.0	0.0	1.0	0.0
MZ22505203	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505204	0.3684210526315789	0.0	1.0	0.0
MZ22505205	1.0	0.0	1.0	0.0
MZ22505206	1.0	0.0	1.0	0.0
MZ22505208	0.5789473684210527	0.0	1.0	0.0
MZ22505209	1.0	0.0	1.0	0.0
MZ22505217	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505218	1.0	0.0	1.0	0.0
MZ22505219	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505220	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505221	0.7368421052631579	0.0	1.0	0.0
MZ22505223	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505225	0.5789473684210527	0.0	1.0	0.0
MZ22505226	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505227	1.0	0.0	1.0	0.0
MZ22505228	1.0	0.0	1.0	0.0
MZ22505229	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505230	1.0	0.0	1.0	0.0
MZ22505232	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505234	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505236	0.9473684210526316	0.0	1.0	0.0
MZ22505237	1.0	0.0	1.0	0.0
MZ22505239	0.8421052631578947	0.0	1.0	0.0
MZ22505240	0.8947368421052632	0.0	1.0	0.0
MZ22505242	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505244	1.0	0.0	1.0	0.0
MZ22505248	1.0	0.15789473684210525	1.1578947368421053	0.32354782581913066
MZ22505251	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505252	1.0	0.0	1.0	0.0
MZ22505254	1.0	0.0	1.0	0.0
MZ22505259	1.0	0.0	1.0	0.0
MZ22505261	1.0	0.0	1.0	0.0
MZ22505263	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505265	0.8947368421052632	0.0	1.0	0.0
MZ22505268	0.8947368421052632	0.0	1.0	0.0
MZ22505271	0.8947368421052632	0.0	1.0	0.0
MZ22505272	0.9473684210526316	0.0	1.0	0.0
MZ22505274	1.0	0.3157894736842105	1.368421052631579	0.4364626802704923
MZ22505276	0.3684210526315789	0.2857142857142857	1.5714285714285714	0.6210273191490666
MZ22505277	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505279	1.0	0.0	1.0	0.0
MZ22505280	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505283	1.0	0.0	1.0	0.0
MZ22505284	0.4736842105263158	0.2222222222222222	1.2222222222222223	0.3607842696906259
MZ22505285	1.0	0.0	1.0	0.0
MZ22505289	1.0	0.0	1.0	0.0
MZ22505294	1.0	0.0	1.0	0.0
MZ22505296	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505297	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505299	1.0	0.0	1.0	0.0
MZ22505302	1.0	0.0	1.0	0.0
MZ22505305	1.0	0.42105263157894735	1.4210526315789471	0.3569588220938509
MZ22505306	0.7894736842105263	0.0	1.0	0.0
MZ22505308	0.8421052631578947	0.0	1.0	0.0
MZ22505310	0.8947368421052632	0.1176470588235294	1.1176470588235294	0.2971470997535845
MZ22505312	1.0	0.5263157894736842	1.5263157894736843	0.33609635671755045
MZ22505315	1.0	0.5789473684210527	1.631578947368421	0.3660654737752517
MZ22505316	0.5263157894736842	0.0	1.0	0.0
MZ22505319	1.0	0.0	1.0	0.0
MZ22505320	0.42105263157894735	0.125	1.125	0.3142696805273545
MZ22505324	0.9473684210526316	0.0	1.0	0.0
MZ22505326	1.0	0.0	1.0	0.0
MZ22505327	1.0	0.15789473684210525	1.1578947368421053	0.32354782581913066
MZ22505329	0.9473684210526316	0.5	1.5	0.3429971702850177
MZ22505331	0.9473684210526316	0.0	1.0	0.0
MZ22505334	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505335	0.6842105263157895	0.0	1.0	0.0
MZ22505336	1.0	0.0	1.0	0.0
MZ22505339	1.0	1.0	8.0	0.125
MZ22505340	1.0	0.0	1.0	0.0
MZ22505343	1.0	0.15789473684210525	1.3157894736842106	0.7188880302244571
MZ22505349	1.0	0.0	1.0	0.0
MZ22505353	1.0	0.0	1.0	0.0
MZ22505354	1.0	0.0	1.0	0.0
MZ22505357	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505359	0.9473684210526316	0.0	1.0	0.0
MZ22505360	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505361	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505362	1.0	0.0	1.0	0.0
MZ22505364	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505366	1.0	0.0	1.0	0.0
MZ22505367	1.0	0.0	1.0	0.0
MZ22505369	1.0	0.0	1.0	0.0
MZ22505372	1.0	0.0	1.0	0.0
MZ22505374	1.0	0.21052631578947367	1.2105263157894737	0.3460097503279224
MZ22505376	1.0	0.3157894736842105	1.368421052631579	0.4364626802704923
MZ22505382	1.0	0.0	1.0	0.0
MZ22505385	1.0	0.0	1.0	0.0
MZ22505386	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505388	1.0	0.0	1.0	0.0
MZ22505392	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505394	1.0	0.3157894736842105	1.3157894736842106	0.36295086903509866
MZ22505396	1.0	0.0	1.0	0.0
MZ22505398	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505399	1.0	0.6842105263157895	1.6842105263157894	0.28355536643367085
MZ22505401	0.8947368421052632	0.0	1.0	0.0
MZ22505405	1.0	0.0	1.0	0.0
MZ22505407	0.9473684210526316	0.0	1.0	0.0
MZ22505408	1.0	0.0	1.0	0.0
MZ22505410	0.9473684210526316	0.0	1.0	0.0
MZ22505411	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505414	0.9473684210526316	0.0	1.0	0.0
MZ22505415	0.9473684210526316	0.0	1.0	0.0
MZ22505417	1.0	0.0	1.0	0.0
MZ22505418	0.8421052631578947	0.375	1.375	0.3636363636363637
MZ22505421	0.9473684210526316	0.2222222222222222	1.3333333333333333	0.5144957554275266
MZ22505424	0.9473684210526316	0.0	1.0	0.0
MZ22505425	1.0	0.0	1.0	0.0
MZ22505427	0.631578947368421	0.08333333333333333	1.0833333333333333	0.2664693550105965
MZ22505429	0.9473684210526316	0.0	1.0	0.0
MZ22505430	1.0	0.0	1.0	0.0
MZ22505431	0.21052631578947367	0.0	1.0	0.0
MZ22505432	0.9473684210526316	0.1111111111111111	1.2222222222222223	0.5291686364429082
MZ22505434	1.0	0.0	1.0	0.0
MZ22505436	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505441	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505442	0.42105263157894735	0.125	1.25	0.5656854249492379
MZ22505443	1.0	0.0	1.0	0.0
MZ22505445	0.7368421052631579	0.07142857142857142	1.0714285714285714	0.24944382578492946
MZ22505454	0.9473684210526316	0.0	1.0	0.0
MZ22505455	0.9473684210526316	0.0	1.0	0.0
MZ22505457	0.9473684210526316	0.0	1.0	0.0
MZ22505458	0.9473684210526316	0.0	1.0	0.0
MZ22505459	1.0	0.2631578947368421	1.263157894736842	0.3581610266174341
MZ22505461	1.0	0.0	1.0	0.0
MZ22505465	0.8421052631578947	0.0625	1.125	0.4444444444444444
MZ22505467	1.0	0.0	1.0	0.0
MZ22505470	0.4736842105263158	0.1111111111111111	1.1111111111111112	0.30000000000000004
MZ22505475	1.0	0.0	1.0	0.0
MZ22505478	1.0	0.0	1.0	0.0
MZ22505481	1.0	0.0	1.0	0.0
MZ22505482	1.0	0.0	1.0	0.0
MZ22505483	1.0	0.0	1.0	0.0
MZ22505484	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505487	1.0	0.0	1.0	0.0
MZ22505491	0.9473684210526316	0.0	1.0	0.0
MZ22505493	0.8947368421052632	0.0	1.0	0.0
MZ22505494	0.7894736842105263	0.0	1.0	0.0
MZ22505495	1.0	0.0	1.0	0.0
MZ22505499	0.8947368421052632	0.0	1.0	0.0
MZ22505500	0.9473684210526316	0.0	1.0	0.0
MZ22505504	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505507	1.0	0.0	1.0	0.0
MZ22505508	0.5789473684210527	0.09090909090909093	1.0909090909090908	0.2763853991962833
MZ22505509	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505511	1.0	0.0	1.0	0.0
MZ22505514	1.0	0.15789473684210525	1.1578947368421053	0.32354782581913066
MZ22505515	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505520	0.631578947368421	0.08333333333333333	1.1666666666666667	0.4948716593053935
MZ22505521	1.0	0.0	1.0	0.0
MZ22505522	0.9473684210526316	0.0	1.0	0.0
MZ22505523	1.0	0.0	1.0	0.0
MZ22505527	1.0	0.0	1.0	0.0
MZ22505531	1.0	0.0	1.0	0.0
MZ22505532	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505535	0.9473684210526316	0.0	1.0	0.0
MZ22505536	0.15789473684210525	0.0	1.0	0.0
MZ22505539	0.8421052631578947	0.0625	1.0625	0.2352941176470588
MZ22505541	1.0	0.0	1.0	0.0
MZ22505542	0.3684210526315789	0.0	1.0	0.0
MZ22505544	1.0	0.0	1.0	0.0
MZ22505546	1.0	0.0	1.0	0.0
MZ22505547	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505550	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505551	1.0	0.0	1.0	0.0
MZ22505552	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505556	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505557	1.0	0.0	1.0	0.0
MZ22505558	1.0	0.0	1.0	0.0
MZ22505560	0.9473684210526316	0.0	1.0	0.0
MZ22505562	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505563	0.42105263157894735	0.0	1.0	0.0
MZ22505568	1.0	0.3157894736842105	1.368421052631579	0.4364626802704923
MZ22505571	0.8947368421052632	0.0	1.0	0.0
MZ22505572	0.4736842105263158	0.0	1.0	0.0
MZ22505573	0.8947368421052632	0.05882352941176471	1.0588235294117647	0.2290614236454256
MZ22505574	0.3157894736842105	0.0	1.0	0.0
MZ22505586	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505588	0.9473684210526316	0.0	1.0	0.0
MZ22505589	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505592	1.0	0.0	1.0	0.0
MZ22505593	0.8947368421052632	0.0	1.0	0.0
MZ22505596	0.8947368421052632	0.0	1.0	0.0
MZ22505598	0.8947368421052632	0.05882352941176471	1.0588235294117647	0.2290614236454256
MZ22505599	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505600	0.8947368421052632	0.05882352941176471	1.0588235294117647	0.2290614236454256
MZ22505604	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505608	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505611	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505614	0.9473684210526316	0.0	1.0	0.0
MZ22505615	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505617	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505618	1.0	0.0	1.0	0.0
MZ22505620	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505621	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505624	0.8947368421052632	0.0	1.0	0.0
MZ22505625	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505626	0.9473684210526316	0.0	1.0	0.0
MZ22505629	1.0	0.0	1.0	0.0
MZ22505634	1.0	0.0	1.0	0.0
MZ22505636	1.0	0.0	1.0	0.0
MZ22505637	1.0	0.0	1.0	0.0
MZ22505640	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505641	1.0	0.0	1.0	0.0
MZ22505642	0.5263157894736842	0.4	1.4	0.3688555567816587
MZ22505644	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505645	1.0	0.0	1.0	0.0
MZ22505649	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505650	1.0	0.0	1.0	0.0
MZ22505652	0.3684210526315789	0.0	1.0	0.0
MZ22505655	1.0	0.0	1.0	0.0
MZ22505657	1.0	0.0	1.0	0.0
MZ22505662	0.9473684210526316	0.0	1.0	0.0
MZ22505668	1.0	0.21052631578947367	1.2105263157894737	0.3460097503279224
MZ22505670	1.0	0.0	1.0	0.0
MZ22505671	1.0	0.0	1.0	0.0
MZ22505672	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505673	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505675	1.0	0.0	1.0	0.0
MZ22505676	0.9473684210526316	0.0	1.0	0.0
MZ22505678	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505680	0.9473684210526316	0.0	1.0	0.0
MZ22505681	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505682	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505684	1.0	0.0	1.0	0.0
MZ22505690	0.8421052631578947	0.0625	1.0625	0.2352941176470588
MZ22505691	1.0	0.0	1.0	0.0
MZ22505694	1.0	0.0	1.0	0.0
MZ22505699	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505701	1.0	0.0	1.0	0.0
MZ22505703	0.8947368421052632	0.0	1.0	0.0
MZ22505705	1.0	0.0	1.0	0.0
MZ22505706	1.0	0.0	1.0	0.0
MZ22505709	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505713	1.0	0.5789473684210527	1.7368421052631582	0.4223140396033711
MZ22505714	1.0	0.0	1.0	0.0
MZ22505716	1.0	0.0	1.0	0.0
MZ22505718	1.0	0.0	1.0	0.0
MZ22505720	1.0	0.0	1.0	0.0
MZ22505721	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505724	0.8947368421052632	0.05882352941176471	1.0588235294117647	0.2290614236454256
MZ22505725	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505727	0.9473684210526316	0.2222222222222222	1.2222222222222223	0.3500121534107715
MZ22505728	0.8947368421052632	0.1176470588235294	1.1176470588235294	0.2971470997535845
MZ22505729	0.9473684210526316	0.0	1.0	0.0
MZ22505731	1.0	0.0	1.0	0.0
MZ22505732	1.0	0.4736842105263158	1.4736842105263157	0.3480997980288916
MZ22505733	1.0	0.0	1.0	0.0
MZ22505737	0.8947368421052632	0.0	1.0	0.0
MZ22505739	1.0	0.0	1.0	0.0
MZ22505741	0.9473684210526316	0.16666666666666666	1.2222222222222223	0.44862453863453133
MZ22505744	0.9473684210526316	0.0	1.0	0.0
MZ22505745	0.8947368421052632	0.0	1.0	0.0
MZ22505748	0.9473684210526316	0.0	1.0	0.0
MZ22505749	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505753	0.4736842105263158	0.1111111111111111	1.1111111111111112	0.30000000000000004
MZ22505755	1.0	0.0	1.0	0.0
MZ22505758	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505761	0.8421052631578947	0.0	1.0	0.0
MZ22505762	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505766	1.0	0.0	1.0	0.0
MZ22505767	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505769	1.0	0.0	1.0	0.0
MZ22505772	0.21052631578947367	0.0	1.0	0.0
MZ22505773	0.8947368421052632	0.0	1.0	0.0
MZ22505777	1.0	0.0	1.0	0.0
MZ22505782	1.0	0.0	1.0	0.0
MZ22505783	0.5263157894736842	0.4	1.5	0.4714045207910317
MZ22505785	1.0	0.0	1.0	0.0
MZ22505788	1.0	0.0	1.0	0.0
MZ22505790	1.0	0.0	1.0	0.0
MZ22505794	1.0	0.0	1.0	0.0
MZ22505796	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505797	1.0	0.0	1.0	0.0
MZ22505799	0.6842105263157895	0.0	1.0	0.0
MZ22505801	1.0	0.0	1.0	0.0
MZ22505802	1.0	0.0	1.0	0.0
MZ22505803	0.8947368421052632	0.05882352941176471	1.0588235294117647	0.2290614236454256
MZ22505804	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505810	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505812	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505813	0.8947368421052632	0.2352941176470588	1.2352941176470589	0.35395401779329777
MZ22505814	0.9473684210526316	0.0	1.0	0.0
MZ22505819	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505820	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505821	0.9473684210526316	0.1111111111111111	1.1111111111111112	0.2910427500435996
MZ22505823	1.0	0.0	1.0	0.0
MZ22505824	0.7894736842105263	0.0	1.0	0.0
MZ22505826	0.3684210526315789	0.0	1.0	0.0
MZ22505830	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505831	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505832	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505834	1.0	0.0	1.0	0.0
MZ22505835	0.8947368421052632	0.1176470588235294	1.1176470588235294	0.2971470997535845
MZ22505836	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505838	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505839	1.0	0.0	1.0	0.0
MZ22505841	1.0	0.0	1.0	0.0
MZ22505843	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505844	0.8947368421052632	0.0	1.0	0.0
MZ22505845	0.3684210526315789	0.14285714285714285	1.1428571428571428	0.33071891388307384
MZ22505846	1.0	0.21052631578947367	1.2105263157894737	0.3460097503279224
MZ22505848	1.0	0.0	1.0	0.0
MZ22505849	1.0	0.0	1.0	0.0
MZ22505851	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505852	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505854	1.0	0.0	1.0	0.0
MZ22505855	1.0	0.0	1.0	0.0
MZ22505858	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505863	0.8947368421052632	0.0	1.0	0.0
MZ22505868	1.0	0.0	1.0	0.0
MZ22505870	1.0	0.21052631578947367	1.2105263157894737	0.3460097503279224
MZ22505871	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505873	1.0	0.0	1.0	0.0
MZ22505875	1.0	0.0	1.0	0.0
MZ22505877	0.6842105263157895	0.0	1.0	0.0
MZ22505881	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505882	0.8421052631578947	0.0	1.0	0.0
MZ22505883	1.0	0.0	1.0	0.0
MZ22505885	0.9473684210526316	0.0	1.0	0.0
MZ22505891	0.9473684210526316	0.0	1.0	0.0
MZ22505892	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505894	1.0	0.0	1.0	0.0
MZ22505897	0.8421052631578947	0.0	1.0	0.0
MZ22505901	0.8947368421052632	0.17647058823529413	1.1764705882352942	0.3340097303971847
MZ22505902	0.631578947368421	0.0	1.0	0.0
MZ22505904	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505908	0.6842105263157895	0.07692307692307693	1.0769230769230769	0.2575393768188564
MZ22505909	0.3684210526315789	0.0	1.0	0.0
MZ22505911	1.0	0.0	1.0	0.0
MZ22505912	0.8947368421052632	0.0	1.0	0.0
MZ22505915	1.0	0.0	1.0	0.0
MZ22505916	0.7368421052631579	0.0	1.0	0.0
MZ22505918	0.9473684210526316	0.05555555555555555	1.0555555555555556	0.2232968782694361
MZ22505920	0.15789473684210525	0.0	1.0	0.0
MZ22505921	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505923	1.0	0.0	1.0	0.0
MZ22505924	0.42105263157894735	0.0	1.0	0.0
MZ22505925	1.0	0.0	1.0	0.0
MZ22505926	1.0	0.0	1.0	0.0
MZ22505927	0.4736842105263158	0.0	1.0	0.0
MZ22505929	0.8947368421052632	0.0	1.0	0.0
MZ22505930	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505931	0.8947368421052632	0.1176470588235294	1.1764705882352942	0.4493050188902857
MZ22505933	1.0	0.0	1.0	0.0
MZ22505934	0.7894736842105263	0.06666666666666668	1.0666666666666669	0.24206145913796356
MZ22505935	0.9473684210526316	0.0	1.0	0.0
MZ22505937	0.8421052631578947	0.0625	1.0625	0.2352941176470588
MZ22505938	1.0	0.0	1.0	0.0
MZ22505942	0.21052631578947367	0.0	1.0	0.0
MZ22505943	1.0	0.0	1.0	0.0
MZ22505945	1.0	0.0	1.0	0.0
MZ22505952	0.9473684210526316	0.0	1.0	0.0
MZ22505953	1.0	0.0	1.0	0.0
MZ22505955	1.0	0.10526315789473684	1.1052631578947372	0.28527302786684805
MZ22505961	1.0	0.0	1.0	0.0
MZ22505962	1.0	0.21052631578947367	1.2105263157894737	0.3460097503279224
MZ22505965	0.42105263157894735	0.25	1.25	0.3703280399090206
MZ22505967	0.9473684210526316	0.0	1.0	0.0
MZ22505969	0.7368421052631579	0.0	1.0	0.0
MZ22505970	1.0	0.0	1.0	0.0
MZ22505972	0.9473684210526316	0.0	1.0	0.0
MZ22505974	1.0	0.05263157894736842	1.0526315789473684	0.2179449471770337
MZ22505975	1.0	0.0	1.0	0.0
